src_ip,dst_ip,src_port,dst_port,protocol,packet_size,packet_count,data_transferred,session_duration,tcp_flags,device_id,os_version,app_usage,file_access,system_calls,cpu_usage,memory_usage,login_attempts,failed_logins,location_changes,unusual_activity,suspicious_processes,malicious_urls,malicious_files,exploit_attempts,label
172.22.110.2,192.168.175.224,18858,37456,UDP,1367,70,3232,312,FIN,device2,Windows7,25,24,418,9,50,4,4,1,0,0,0,1,0,0
192.168.176.33,172.26.69.178,15369,36156,ICMP,1315,22,7657,387,ACK,device1,Android10,34,46,973,77,57,7,1,1,0,0,0,1,0,1
10.53.58.71,172.23.145.177,61640,63659,ICMP,396,55,3139,280,FIN,device6,Android10,40,9,252,79,29,3,3,2,1,1,1,0,1,1
192.168.22.237,172.16.248.18,7027,38487,TCP,1434,82,1270,220,SYN,device6,Windows7,42,41,617,5,72,7,4,0,0,0,0,0,0,1
172.26.249.172,192.168.102.251,52315,9977,ICMP,607,75,9008,51,FIN,device3,LinuxUbuntu,98,38,878,70,36,3,0,0,0,1,0,0,0,1
172.24.226.93,10.123.9.245,47876,45971,UDP,1291,20,9677,286,PSH,device6,MacOS,76,17,148,86,44,6,1,2,0,1,1,1,1,0
172.23.159.38,10.235.119.40,18353,52613,TCP,1410,61,2184,481,FIN,device4,Android10,83,21,364,87,29,9,2,1,1,0,1,1,1,1
10.161.188.197,172.29.174.216,26417,33648,UDP,613,52,5563,949,RST,device5,Android10,2,41,601,95,51,4,4,1,1,0,0,1,1,1
10.173.11.142,172.16.170.182,40218,33509,TCP,804,3,3298,530,PSH,device1,LinuxUbuntu,53,4,788,59,49,0,1,1,0,0,1,0,1,0
10.151.191.3,10.61.229.21,46902,21930,UDP,263,5,7888,60,FIN,device1,MacOS,13,4,818,83,74,0,0,0,1,0,1,0,0,1
10.48.57.159,172.23.119.40,56747,26949,TCP,1421,5,9025,909,FIN,device6,LinuxUbuntu,14,29,131,13,12,6,2,1,0,1,0,1,0,1
10.116.96.206,172.25.190.131,46780,1960,UDP,453,64,5665,986,RST,device3,LinuxUbuntu,77,30,332,72,70,1,3,0,1,1,1,1,1,0
172.17.194.100,172.17.73.101,28717,2736,ICMP,1135,75,3831,823,PSH,device1,LinuxUbuntu,9,10,462,53,29,7,0,1,1,0,1,0,1,1
10.220.59.190,192.168.36.244,16580,45855,ICMP,619,73,2024,583,PSH,device1,MacOS,83,41,138,66,88,0,1,1,1,0,1,0,0,1
192.168.186.132,10.75.69.9,5545,51918,TCP,721,71,1837,946,ACK,device4,Windows10,26,12,489,18,61,7,0,1,0,1,0,0,0,0
192.168.225.186,172.30.222.145,36458,2427,UDP,1154,48,5438,767,FIN,device1,MacOS,41,38,285,86,19,2,0,1,0,0,1,0,0,1
172.29.45.218,10.90.32.73,45825,22652,UDP,1278,74,6255,239,ACK,device2,Android10,36,16,428,21,77,9,3,0,1,0,0,1,0,1
172.29.81.225,172.19.21.67,15658,50777,ICMP,1000,35,1583,101,PSH,device5,Windows7,12,15,372,70,96,4,3,0,0,1,1,1,0,0
192.168.61.101,10.55.43.121,44672,12552,ICMP,1283,48,8006,608,SYN,device4,LinuxUbuntu,92,45,850,57,27,9,0,0,0,1,1,1,0,1
172.21.234.35,172.25.31.255,11508,35937,TCP,191,44,7579,861,RST,device6,Windows10,57,32,241,21,32,1,4,0,1,1,1,0,0,1
172.26.116.9,172.27.176.17,59495,32968,UDP,897,89,28,266,ACK,device3,iOS14,9,34,993,5,7,7,4,1,0,1,0,0,1,0
172.19.164.122,172.20.154.40,28513,5044,ICMP,1043,34,3367,610,ACK,device4,Windows10,54,2,111,12,89,0,4,2,0,1,0,1,0,1
10.43.16.88,10.218.58.81,40852,33502,UDP,1223,8,4664,183,PSH,device5,iOS14,29,3,759,95,50,1,0,0,1,0,1,0,0,1
10.181.120.80,172.29.108.240,23392,21114,ICMP,740,31,1481,950,ACK,device3,LinuxUbuntu,91,0,579,49,23,2,0,2,1,0,0,0,1,1
192.168.23.86,172.28.165.47,35712,48116,ICMP,1180,15,3833,674,PSH,device3,Android10,30,40,516,80,47,1,1,1,1,1,1,0,1,1
172.17.143.199,172.20.37.178,18101,19863,TCP,285,79,7966,189,FIN,device5,LinuxUbuntu,29,2,239,41,39,8,1,1,0,1,1,1,0,0
192.168.166.3,172.24.15.54,18885,14698,ICMP,685,89,7266,807,PSH,device4,iOS14,55,43,921,57,82,6,0,1,1,1,1,1,0,0
10.227.41.130,10.116.45.90,8778,55962,UDP,351,95,4525,808,ACK,device1,Windows10,15,35,170,59,6,2,1,0,1,0,1,1,1,0
10.159.164.231,172.28.97.72,23363,51004,ICMP,1011,42,4765,340,FIN,device4,LinuxUbuntu,25,8,380,84,49,8,1,1,0,1,1,1,1,1
10.200.206.221,10.126.56.121,13599,22887,ICMP,701,55,9718,375,RST,device6,Windows7,77,13,713,75,8,1,4,2,1,0,1,0,0,0
192.168.245.187,192.168.114.227,6397,53170,ICMP,434,96,2703,901,FIN,device3,Android10,93,28,533,0,54,2,4,2,1,1,1,0,1,1
10.38.248.34,10.156.237.86,12275,9857,ICMP,988,78,2939,111,ACK,device2,LinuxUbuntu,57,30,949,65,33,5,1,1,0,1,0,0,1,1
172.21.9.146,172.20.252.3,56813,2814,TCP,1450,70,3321,56,ACK,device1,MacOS,26,4,574,75,59,2,3,0,1,0,0,0,0,1
172.29.239.4,172.30.101.75,49676,58706,ICMP,1129,25,6260,50,SYN,device4,Android10,5,45,156,76,43,4,4,1,0,0,1,0,0,0
10.81.82.133,10.255.223.129,36692,13984,TCP,1396,89,3216,959,PSH,device2,Windows10,2,34,744,20,84,5,0,2,1,0,0,0,1,1
172.18.41.55,172.21.104.37,24784,11676,ICMP,554,49,404,827,RST,device5,LinuxUbuntu,98,4,643,7,28,8,0,2,0,1,1,1,0,0
10.217.94.6,10.220.124.195,14890,1619,UDP,514,66,6471,906,RST,device1,iOS14,17,21,891,11,58,2,1,2,1,1,0,1,1,0
192.168.140.208,172.18.158.240,43342,7893,UDP,661,7,1183,826,FIN,device4,LinuxUbuntu,57,36,164,82,52,9,0,1,1,0,0,1,1,0
192.168.82.85,192.168.124.31,12724,20391,UDP,1056,48,5292,224,ACK,device6,LinuxUbuntu,34,26,951,72,70,9,4,0,0,0,1,1,1,0
10.143.51.81,172.24.27.24,40744,20542,ICMP,777,5,9507,51,SYN,device2,Android10,24,3,598,97,37,5,2,1,1,0,0,1,0,1
10.195.69.42,10.189.177.109,54878,28519,ICMP,145,32,9620,266,FIN,device5,MacOS,23,21,855,81,15,2,4,1,0,0,0,1,0,0
192.168.183.93,10.57.96.41,44245,7123,UDP,773,26,8084,148,SYN,device4,Windows7,70,10,730,40,96,2,1,1,0,0,1,1,1,1
192.168.137.154,192.168.171.62,53702,64922,TCP,1107,47,998,862,SYN,device5,MacOS,24,36,154,26,25,8,3,0,0,1,1,1,1,1
172.19.40.79,192.168.226.203,1565,27474,TCP,591,8,9001,713,FIN,device3,Windows7,99,5,428,30,35,3,1,2,1,1,1,0,0,0
10.221.173.162,192.168.251.153,23122,50453,UDP,397,14,3089,505,SYN,device3,Windows10,54,18,310,93,93,9,2,2,1,0,0,1,0,1
192.168.162.46,172.30.73.20,35814,60551,UDP,310,36,5125,815,FIN,device4,Windows7,60,25,443,60,69,5,2,2,1,1,0,1,0,1
10.191.177.52,192.168.108.192,24422,43620,UDP,750,99,6720,992,PSH,device4,LinuxUbuntu,27,28,861,74,88,3,3,2,0,0,1,1,1,0
10.153.158.45,192.168.244.3,9632,39211,ICMP,474,97,3688,807,RST,device6,MacOS,9,32,800,57,8,6,3,0,0,1,1,1,0,0
192.168.106.159,172.31.130.244,21041,60457,UDP,157,62,6510,907,FIN,device6,Android10,23,16,787,63,1,6,1,1,1,1,1,1,0,1
10.45.198.228,172.28.157.87,6721,45329,UDP,683,68,229,274,FIN,device3,Android10,37,8,751,45,23,8,0,0,0,0,1,0,1,1
172.17.35.247,192.168.223.32,26242,8852,ICMP,1328,74,4821,991,FIN,device2,Windows10,38,21,783,34,34,1,3,0,0,0,1,1,0,1
172.21.24.108,192.168.101.241,38728,30067,TCP,1437,11,3208,944,SYN,device1,iOS14,75,49,335,73,88,8,0,0,0,0,1,1,1,1
172.21.207.201,10.45.228.10,7611,50461,TCP,453,48,8033,440,RST,device1,LinuxUbuntu,32,30,254,13,47,3,0,1,1,0,1,1,0,0
172.28.251.94,10.141.240.87,18679,6713,UDP,707,18,3083,329,SYN,device2,iOS14,22,43,139,43,45,9,4,0,0,0,0,1,1,1
10.42.225.221,172.19.147.83,31750,37563,UDP,911,10,2883,86,RST,device5,Android10,60,16,278,82,33,0,3,1,1,0,0,0,1,1
172.17.83.130,192.168.220.235,51566,49794,TCP,483,6,9060,55,ACK,device4,iOS14,6,28,633,61,89,6,4,1,0,0,1,0,1,1
10.88.87.162,172.19.234.32,3918,25835,ICMP,738,35,3532,363,PSH,device4,LinuxUbuntu,12,26,581,17,34,5,4,1,1,1,0,0,1,1
192.168.90.117,192.168.122.109,6663,56766,TCP,1004,88,7096,298,SYN,device5,Android10,40,19,524,50,0,0,2,0,0,0,1,0,1,1
172.30.188.102,172.20.209.75,47363,50475,ICMP,629,69,8879,16,SYN,device5,Windows10,6,29,267,81,53,1,2,2,1,1,1,1,0,0
172.22.187.121,10.65.224.225,45140,10217,ICMP,1299,11,2324,320,ACK,device3,LinuxUbuntu,79,1,148,73,71,8,0,2,0,0,0,0,1,0
10.21.27.226,192.168.103.196,62852,56432,UDP,150,55,6575,122,RST,device6,Windows10,0,34,633,23,73,1,1,2,0,1,0,1,1,1
172.27.207.106,192.168.216.173,10971,49108,UDP,1488,85,8249,285,FIN,device5,MacOS,22,20,524,7,72,7,0,2,0,0,0,1,0,1
192.168.207.116,10.187.26.157,46156,10323,TCP,246,86,68,537,PSH,device5,LinuxUbuntu,56,28,930,6,32,5,1,2,0,0,1,1,1,0
172.27.70.22,10.235.219.168,34920,53793,TCP,1116,24,6082,648,SYN,device4,Windows10,99,14,653,41,89,7,1,0,1,1,0,1,1,0
172.30.181.86,192.168.23.20,39144,42354,ICMP,660,88,4498,688,ACK,device3,Windows10,55,28,812,67,88,4,2,2,0,0,0,0,1,1
10.231.89.113,10.126.78.238,15430,65302,ICMP,438,74,8861,56,PSH,device1,LinuxUbuntu,23,40,136,18,84,3,3,1,1,0,0,0,0,1
192.168.62.215,10.41.109.84,52254,13449,ICMP,1479,26,6576,565,SYN,device5,iOS14,53,39,243,89,38,8,2,0,1,1,0,1,1,0
10.56.128.167,10.165.144.92,37136,22568,UDP,447,78,1181,962,FIN,device2,Windows7,32,43,801,88,75,9,2,2,0,1,1,0,1,1
172.29.85.105,172.23.93.38,25891,30356,UDP,483,64,8011,904,PSH,device4,iOS14,62,10,401,73,92,0,1,2,1,1,1,1,1,0
192.168.45.108,172.20.188.165,47092,25388,ICMP,1005,98,6314,183,RST,device2,iOS14,8,27,596,51,51,4,2,1,0,0,1,0,0,0
192.168.196.75,10.239.182.166,19832,25277,UDP,1049,50,321,156,ACK,device1,Windows7,0,24,576,7,73,8,0,1,0,1,1,1,1,0
172.28.226.30,172.17.251.97,16796,59466,UDP,572,55,202,449,PSH,device4,MacOS,69,27,468,29,80,8,3,1,1,1,0,0,0,1
192.168.162.232,192.168.32.56,26738,51892,ICMP,175,94,3784,128,SYN,device1,iOS14,36,15,709,5,46,4,3,0,1,0,0,1,1,0
10.142.154.32,192.168.66.214,14477,18976,TCP,1482,74,5476,727,PSH,device2,iOS14,22,9,548,8,47,1,1,2,0,1,1,1,1,0
192.168.160.223,192.168.192.51,3549,15874,ICMP,1358,77,7273,992,RST,device3,Android10,61,29,666,3,3,2,4,0,0,1,0,0,1,1
10.210.236.228,10.29.167.34,40029,11725,TCP,1120,15,7530,745,ACK,device5,iOS14,72,49,319,37,90,2,4,1,0,1,0,1,0,1
10.151.96.50,172.29.68.78,26837,62485,TCP,77,88,8246,871,FIN,device3,Android10,88,48,432,75,63,1,0,0,1,1,1,1,0,0
172.17.245.83,10.162.99.225,49717,40435,ICMP,1444,23,1115,6,FIN,device1,Windows10,68,31,764,37,40,3,1,0,1,0,0,0,1,1
10.200.242.195,10.45.133.213,19167,18623,TCP,1309,71,6418,638,RST,device6,Android10,54,35,794,5,55,8,4,1,0,1,0,0,1,1
192.168.100.148,172.24.54.191,5533,2174,UDP,931,53,5448,216,SYN,device1,MacOS,47,23,389,4,78,7,1,1,0,0,0,0,0,0
192.168.30.196,172.29.102.21,40277,56233,ICMP,975,7,6849,338,SYN,device6,Android10,43,26,884,97,53,2,1,0,1,0,1,0,1,1
10.102.110.91,192.168.178.6,22826,61799,ICMP,1071,13,468,5,FIN,device5,Windows7,25,2,823,73,18,8,2,2,1,0,0,0,1,1
172.31.73.226,172.23.237.236,44115,40870,UDP,219,94,7129,805,RST,device2,Windows7,99,26,889,52,90,5,2,1,0,1,0,1,0,0
172.30.115.194,192.168.242.204,23153,62687,TCP,788,91,6632,130,ACK,device5,iOS14,25,49,132,12,25,7,2,0,1,0,0,0,1,0
10.233.171.0,10.71.62.223,56097,18236,ICMP,552,66,839,766,SYN,device6,Windows10,18,1,231,49,37,4,0,2,0,0,0,1,1,0
192.168.77.129,192.168.127.140,18940,33521,UDP,644,59,9751,990,RST,device1,LinuxUbuntu,21,49,862,56,77,5,0,2,0,0,1,1,1,1
10.228.184.172,192.168.235.249,32139,40567,ICMP,542,7,6728,70,ACK,device1,LinuxUbuntu,61,41,325,61,8,6,3,2,0,1,0,1,1,0
172.20.195.214,10.11.83.20,53025,32458,ICMP,1041,8,2805,641,PSH,device2,Android10,90,46,905,84,4,3,4,0,1,1,1,0,0,1
192.168.195.59,172.29.162.176,19747,42503,ICMP,816,92,8236,321,SYN,device5,Android10,90,2,249,45,48,9,4,1,0,1,0,0,1,0
172.19.234.86,192.168.22.34,40870,47278,TCP,844,5,3631,336,RST,device3,Windows10,78,29,490,71,66,3,0,2,1,0,1,1,0,0
192.168.189.213,10.131.130.14,48086,49455,TCP,925,97,2215,161,PSH,device6,Windows7,78,2,558,73,66,7,0,2,0,1,0,0,1,1
10.208.197.108,172.16.18.143,9353,44156,UDP,1254,35,4748,296,SYN,device3,MacOS,39,44,817,42,5,4,2,0,0,0,1,0,1,0
172.19.173.175,10.4.225.160,37484,16724,UDP,1234,85,894,193,RST,device6,LinuxUbuntu,15,37,243,96,26,4,3,2,1,1,1,0,0,1
192.168.152.83,10.182.210.148,53,62016,UDP,73,67,7827,239,PSH,device3,Windows7,71,2,490,45,9,5,2,1,0,0,1,0,0,1
10.233.77.27,172.17.22.125,31307,2191,UDP,53,51,4015,855,ACK,device4,LinuxUbuntu,39,46,157,8,49,9,2,0,1,0,1,0,0,0
192.168.104.109,192.168.238.35,58229,59898,ICMP,661,59,1746,467,FIN,device1,Windows10,87,19,968,38,10,2,3,2,1,1,1,0,0,1
192.168.197.11,192.168.0.88,33936,3425,ICMP,513,75,261,599,FIN,device6,Android10,1,17,234,79,81,7,1,2,1,0,0,0,1,1
172.24.236.14,192.168.94.51,51631,38429,ICMP,1480,61,525,414,SYN,device2,iOS14,17,8,495,38,36,4,1,1,1,1,1,0,1,0
172.22.16.66,172.30.21.26,29909,39073,TCP,1013,12,5624,908,FIN,device5,Android10,54,5,491,35,99,9,2,2,1,1,1,0,1,0
172.17.181.76,192.168.47.162,35689,39533,ICMP,269,47,3054,548,RST,device3,MacOS,27,16,840,9,5,8,0,1,1,1,1,0,0,1
10.88.218.37,10.215.107.156,25612,36310,UDP,1449,17,3000,455,PSH,device4,MacOS,54,29,510,76,46,6,3,1,1,0,0,0,1,0
10.160.6.25,192.168.253.47,61314,25066,TCP,1245,59,5305,722,ACK,device2,MacOS,90,42,130,38,74,7,0,2,0,1,1,0,0,1
10.75.149.18,172.29.219.184,49137,43178,TCP,1124,28,2075,138,FIN,device6,Android10,42,37,505,38,16,2,3,0,1,0,1,1,1,0
10.42.186.200,10.48.193.231,63330,10569,UDP,689,9,9522,579,ACK,device6,LinuxUbuntu,39,31,889,71,49,4,4,2,0,0,1,0,0,0
172.20.172.147,10.19.68.4,39864,51257,UDP,325,58,4560,387,ACK,device4,iOS14,84,14,408,64,81,0,2,1,1,1,1,1,0,0
172.22.146.123,192.168.210.86,54665,52744,TCP,1310,85,1641,490,SYN,device6,Windows7,66,45,857,72,97,6,3,2,0,0,1,1,1,0
172.17.1.29,10.201.5.24,46101,64098,ICMP,270,22,5572,479,RST,device4,Windows10,12,48,462,77,72,0,3,0,0,1,1,1,1,1
10.23.44.5,10.66.242.236,29062,59963,TCP,1218,39,3458,37,ACK,device4,Windows7,69,37,920,51,86,7,2,2,0,0,1,0,1,1
192.168.146.46,10.154.241.255,306,31462,TCP,1305,78,9466,440,PSH,device1,iOS14,78,14,464,82,99,9,2,0,0,1,0,0,1,1
192.168.140.8,10.152.30.239,14711,40584,UDP,152,21,3128,929,FIN,device6,Windows10,43,36,510,50,63,0,4,0,1,1,1,1,1,0
10.227.144.120,10.142.34.135,1941,46776,ICMP,215,3,1497,640,ACK,device3,Windows10,3,30,473,74,92,2,1,0,0,1,1,1,1,0
192.168.91.202,192.168.51.50,16037,52441,ICMP,730,13,8691,926,PSH,device3,iOS14,75,17,225,9,90,4,1,2,1,0,0,0,1,0
172.22.171.203,192.168.211.72,44196,51846,TCP,1387,53,7075,141,FIN,device6,iOS14,32,49,824,93,55,9,4,2,0,1,1,0,1,0
192.168.196.154,192.168.9.27,13808,17913,TCP,173,9,5315,121,RST,device3,Windows10,21,32,584,69,54,0,0,1,0,0,0,1,1,1
192.168.46.100,10.182.121.73,59517,19753,UDP,1239,84,9618,153,SYN,device2,Windows7,40,41,809,61,45,7,4,0,0,1,0,1,0,1
172.21.226.78,172.31.202.226,62101,10552,ICMP,1176,97,2008,247,ACK,device2,Windows10,72,39,586,64,29,1,1,1,0,1,1,1,1,0
10.42.143.208,172.30.134.9,51059,35073,ICMP,1094,24,8422,224,PSH,device5,MacOS,71,33,203,5,94,8,4,2,0,1,1,1,1,0
192.168.241.164,192.168.126.152,33724,38434,TCP,992,70,1599,146,ACK,device1,Windows7,71,21,913,54,96,0,1,1,0,0,1,1,0,0
10.236.69.222,172.25.56.158,32309,35284,TCP,1440,48,4306,358,RST,device1,LinuxUbuntu,90,31,331,91,98,4,0,2,1,1,1,0,1,1
172.21.188.69,10.70.95.23,29790,48491,TCP,650,51,4845,926,FIN,device3,Windows7,36,7,334,17,47,3,3,2,1,1,1,1,0,1
192.168.244.197,192.168.251.132,18364,10212,TCP,1007,85,2119,875,ACK,device1,iOS14,5,40,905,97,58,3,1,1,0,1,1,0,1,1
192.168.51.60,192.168.79.118,11464,57283,UDP,286,68,593,52,ACK,device4,Windows7,15,12,297,27,37,9,0,0,1,0,1,0,1,1
192.168.34.126,10.238.139.217,43167,21008,UDP,708,19,3023,177,FIN,device3,LinuxUbuntu,42,11,580,60,46,1,2,0,0,1,1,0,0,0
172.22.171.240,172.29.54.99,5425,7867,TCP,103,34,3515,379,PSH,device2,iOS14,99,31,353,92,91,0,2,1,1,0,0,0,1,0
192.168.119.175,172.16.40.112,48334,53546,ICMP,703,59,8714,888,SYN,device1,iOS14,78,32,683,93,29,7,1,2,1,0,0,0,0,1
172.28.117.102,192.168.145.23,27355,26244,UDP,403,95,9918,838,PSH,device6,MacOS,39,42,514,36,8,5,0,0,1,1,0,1,1,1
192.168.3.93,172.26.195.170,60573,51503,UDP,1425,66,3311,233,SYN,device3,iOS14,27,1,472,66,23,1,4,0,1,0,0,0,0,0
172.31.131.230,192.168.186.238,13265,44150,ICMP,603,5,1187,848,PSH,device4,Android10,4,44,774,20,45,6,2,2,0,1,0,0,1,0
192.168.156.5,172.20.231.114,5293,11708,TCP,515,4,7539,728,PSH,device4,Windows10,29,19,379,19,92,5,1,1,0,0,1,0,1,0
192.168.102.200,192.168.80.108,64772,51030,UDP,614,71,7103,777,FIN,device5,Windows10,16,25,969,9,68,1,1,2,1,0,0,1,0,0
172.16.32.178,10.129.85.94,1952,38225,UDP,537,78,563,629,PSH,device2,Windows7,46,19,169,41,64,0,4,1,1,1,1,1,0,0
10.60.208.128,192.168.105.36,42182,54572,ICMP,101,53,5110,750,FIN,device1,Windows10,32,8,228,98,32,0,1,2,1,1,0,0,1,1
192.168.155.35,192.168.252.193,10149,56387,UDP,1259,58,2256,664,RST,device2,iOS14,68,24,339,13,22,1,1,1,0,1,0,0,0,1
172.18.135.55,10.35.193.95,3386,51115,TCP,523,51,1545,225,ACK,device6,Android10,58,34,725,58,5,9,3,0,0,0,0,1,1,0
192.168.80.196,192.168.192.203,24390,35217,ICMP,932,15,6205,525,RST,device2,LinuxUbuntu,65,21,632,38,91,6,3,0,0,1,0,1,1,0
192.168.104.158,192.168.18.206,34938,41831,UDP,422,50,7602,528,PSH,device5,Windows7,54,14,242,54,42,5,1,2,1,0,0,0,1,0
10.1.182.129,172.26.118.144,53164,9012,UDP,1177,66,4145,336,ACK,device4,iOS14,55,10,396,37,38,5,2,1,1,1,1,1,0,1
192.168.12.109,192.168.93.164,149,46632,UDP,1187,55,6508,46,FIN,device6,Android10,10,1,926,81,3,3,0,1,1,0,1,0,0,0
192.168.33.177,192.168.184.148,47832,64,UDP,1013,66,159,881,ACK,device2,Windows7,30,13,494,17,12,6,4,0,0,1,0,1,1,0
10.67.67.123,10.75.15.157,23081,51200,UDP,767,6,1783,814,PSH,device2,LinuxUbuntu,15,36,190,52,18,0,1,0,0,0,1,1,0,1
10.87.199.41,192.168.53.21,5215,37997,UDP,1133,62,6256,533,FIN,device4,MacOS,6,48,511,45,90,1,2,0,0,1,0,1,1,1
192.168.133.192,10.155.239.51,50545,11770,TCP,1347,94,7140,7,RST,device1,MacOS,85,33,903,31,96,8,4,2,1,1,1,1,1,0
172.16.208.92,172.28.249.87,9844,6881,ICMP,681,14,4371,584,ACK,device1,Windows7,88,29,905,49,82,8,4,2,0,0,0,0,1,1
10.111.112.39,10.136.197.242,65428,2738,ICMP,1214,70,5278,94,PSH,device3,MacOS,32,27,235,61,56,3,3,1,1,0,0,1,0,0
10.189.220.25,192.168.23.63,48036,49632,ICMP,644,92,361,516,PSH,device1,Android10,41,28,248,15,51,3,4,0,1,1,1,0,0,0
192.168.242.95,172.22.79.162,33230,44902,ICMP,665,57,8178,962,FIN,device3,LinuxUbuntu,56,41,343,40,73,7,3,2,0,0,0,1,0,0
192.168.122.52,10.213.182.222,64413,63086,ICMP,1024,79,3213,61,FIN,device2,Windows10,60,3,421,30,90,1,4,0,0,1,1,1,0,0
192.168.22.235,10.140.225.96,17160,44284,TCP,1159,90,6693,98,SYN,device5,MacOS,0,38,522,34,31,2,0,1,0,0,0,0,0,0
192.168.133.113,10.49.121.178,19981,56406,ICMP,196,43,7458,746,RST,device6,Windows10,61,15,914,30,58,0,1,2,0,0,1,1,0,1
192.168.113.161,172.25.22.214,11749,8484,UDP,284,19,2254,357,SYN,device5,Android10,11,34,970,14,94,5,0,0,1,1,0,1,1,0
10.161.48.68,172.20.84.145,31551,56015,TCP,1482,34,9612,637,PSH,device4,Windows7,4,24,798,42,93,8,4,0,0,1,0,1,1,1
192.168.2.40,172.20.74.153,28500,51173,ICMP,1150,35,6718,46,SYN,device1,Windows7,7,44,124,24,23,9,0,2,0,0,0,0,0,0
192.168.53.52,172.27.247.51,8684,36560,TCP,662,2,9853,108,ACK,device1,iOS14,93,29,170,98,42,9,2,0,0,1,1,1,1,0
192.168.118.71,10.232.4.66,990,23500,ICMP,1343,57,3882,661,ACK,device6,Windows10,5,20,998,23,38,9,0,0,0,1,0,1,0,0
192.168.54.148,172.30.52.228,64960,39488,UDP,268,69,4780,879,ACK,device3,MacOS,33,14,752,82,61,5,1,2,1,1,1,0,0,1
10.204.180.86,10.82.40.175,43880,65231,TCP,1359,22,3950,587,PSH,device5,Windows10,79,6,731,8,46,7,1,2,1,0,0,0,0,0
10.78.204.111,10.54.195.232,50963,1452,UDP,270,58,1352,542,RST,device3,Android10,38,46,677,83,34,6,0,2,1,0,0,0,0,1
10.123.249.120,10.92.231.131,40620,21890,ICMP,788,23,8806,230,SYN,device4,iOS14,79,1,276,39,37,8,4,1,1,0,1,1,0,1
192.168.216.33,192.168.127.17,11980,17597,UDP,161,41,5249,619,PSH,device4,iOS14,64,16,581,73,18,9,0,0,1,1,0,1,1,1
192.168.41.9,10.227.126.242,46377,61753,UDP,530,92,1049,193,PSH,device3,Android10,1,42,912,79,36,7,4,0,1,0,0,0,0,0
10.96.136.6,192.168.251.23,24743,16613,TCP,1306,61,2642,489,SYN,device4,iOS14,11,10,850,15,37,0,0,0,0,1,1,0,0,1
172.24.100.51,10.229.131.14,11429,47229,UDP,133,88,1135,500,RST,device2,Windows7,31,22,563,77,3,8,4,2,1,0,0,0,1,1
192.168.181.15,10.9.169.36,1257,36667,UDP,435,75,2878,368,ACK,device5,Android10,3,0,471,36,8,3,1,0,0,1,1,0,0,0
10.146.210.192,10.215.108.196,7491,36380,ICMP,1418,48,6814,770,SYN,device3,Windows10,21,29,694,29,64,9,4,2,1,1,0,0,0,0
172.28.73.204,192.168.177.58,2924,1891,ICMP,632,3,7927,643,PSH,device5,Android10,21,7,194,1,79,9,1,2,1,0,0,1,1,0
172.22.4.238,172.30.192.165,50372,29134,UDP,1443,94,7621,602,RST,device4,iOS14,81,10,634,74,19,3,4,2,0,0,1,0,1,1
10.102.94.252,10.118.145.104,48060,56678,TCP,352,86,5097,310,PSH,device2,Windows7,70,23,150,85,93,2,1,0,0,0,1,1,0,0
192.168.137.136,192.168.242.220,38973,80,UDP,1013,54,7067,316,SYN,device2,LinuxUbuntu,25,5,897,10,70,1,3,2,1,0,1,0,1,1
192.168.243.178,10.184.236.110,31792,11406,ICMP,535,60,3645,258,PSH,device6,LinuxUbuntu,44,23,380,86,23,4,4,1,0,1,0,0,1,1
172.22.124.111,192.168.164.165,3863,56873,UDP,1132,2,9618,411,SYN,device3,MacOS,62,3,361,11,0,5,2,2,1,0,1,1,1,1
192.168.109.216,192.168.218.86,61253,696,ICMP,116,93,2815,17,FIN,device4,LinuxUbuntu,80,23,954,46,88,1,2,0,1,0,1,1,0,1
10.75.150.90,10.149.146.6,38485,64429,TCP,1270,2,5783,335,ACK,device2,Windows7,75,35,261,99,11,5,1,0,1,1,1,1,0,0
192.168.253.245,192.168.20.25,13817,10153,TCP,595,76,879,277,SYN,device5,MacOS,50,36,351,24,76,5,2,2,0,0,0,1,0,1
172.16.223.16,192.168.25.12,32339,7943,TCP,549,35,365,956,SYN,device2,Android10,6,18,741,53,65,1,0,1,1,0,1,1,0,0
10.120.138.215,192.168.23.5,37434,47929,TCP,524,3,8523,355,ACK,device6,Windows7,19,29,730,1,98,5,4,0,0,0,0,1,0,0
172.31.102.63,192.168.78.102,43680,57956,TCP,1005,79,7640,663,FIN,device6,Windows7,50,25,488,30,13,9,0,2,1,1,1,1,0,0
192.168.164.192,10.239.179.65,60191,30008,UDP,1022,99,3383,123,SYN,device2,MacOS,65,48,261,38,79,9,3,1,1,0,1,1,0,1
10.249.137.205,192.168.67.226,35172,43327,UDP,485,46,9298,543,RST,device6,MacOS,48,17,226,99,32,4,1,1,0,0,1,0,0,0
10.73.218.152,10.171.35.64,38665,7001,UDP,1077,37,2849,274,ACK,device4,Windows7,61,24,307,56,41,5,2,2,0,0,1,0,1,0
172.16.203.59,10.242.164.159,39282,40455,TCP,770,44,896,196,ACK,device6,LinuxUbuntu,54,48,168,62,10,3,2,2,0,1,1,0,0,1
10.208.157.243,172.31.32.166,19603,52055,TCP,887,66,3869,429,ACK,device4,iOS14,22,1,743,34,99,7,1,0,0,0,0,0,0,0
